country,variety,price,points
France,"Pinot Blanc",15.0,89
US,"Pinot Noir",45.0,89
US,"Cabernet Sauvignon",39.0,89
France,"Pinot Blanc",15.0,89
France,"Alsace white blend",15.0,89
Chile,Chardonnay,24.0,89
US,"Cabernet Sauvignon",60.0,89
US,"Red Blend",28.0,89
Italy,"Red Blend",22.0,89
US,"Cabernet Franc",27.0,89
Italy,Greco,25.0,89
Germany,Riesling,20.0,89
Italy,Cannonau,49.0,89
Italy,Fiano,40.0,89
Italy,Fiano,21.0,89
US,Zinfandel,32.0,89
Italy,"Nero d'Avola",22.0,89
US,"Cabernet Sauvignon",80.0,89
Chile,Riesling,20.0,89
Australia,Riesling,35.0,89
Italy,Fiano,25.0,89
US,Zinfandel,38.0,89
Spain,Tempranillo,13.0,89
Spain,Garnacha,80.0,89
US,Barbera,25.0,89
France,Riesling,26.0,94
France,Riesling,45.0,94
US,"Pinot Noir",63.0,94
France,Riesling,32.0,94
France,Riesling,27.0,94
Italy,Sangiovese,90.0,94
US,"Pinot Noir",65.0,94
US,"Pinot Noir",65.0,94
US,"Pinot Noir",105.0,94
Spain,Carignan,105.0,94
US,"Pinot Noir",55.0,94
US,Chardonnay,48.0,94
Italy,Sangiovese,65.0,94
US,"Pinot Noir",90.0,94
France,Riesling,45.0,94
France,Muscat,65.0,94
US,"Bordeaux-style Red Blend",72.0,94
US,"Pinot Noir",63.0,94
US,"Red Blend",100.0,94
France,"Pinot Gris",37.0,94
France,Riesling,44.0,94
US,"Pinot Noir",58.0,94
US,Chardonnay,38.0,94
Spain,"Tempranillo Blend",58.0,94
France,"Bordeaux-style Red Blend",50.0,94
France,"Bordeaux-style Red Blend",130.0,94
France,"Pinot Gris",50.0,94
France,"Pinot Gris",24.0,94
France,"Bordeaux-style White Blend",50.0,94
US,Chardonnay,9.0,86
US,"Cabernet Sauvignon",12.0,86
US,Riesling,20.0,86
US,"Cabernet Franc",18.0,86
US,Chardonnay,26.0,86
US,"Rhône-style White Blend",24.0,86
Argentina,"Torrontés",14.0,86
US,"Pinot Grigio",7.0,86
US,"Red Blend",28.0,86
US,"Red Blend",20.0,86
Spain,Monastrell,10.0,86
Spain,"Garnacha Blanca",8.0,86
US,"Sauvignon Blanc",11.0,86
Italy,Sangiovese,50.0,86
Argentina,"Petit Verdot",15.0,86
US,"Rhône-style Red Blend",34.0,86
US,Chardonnay,25.0,86
US,"Pinot Grigio",17.0,86
US,"Cabernet Sauvignon",15.0,86
US,"Cabernet Sauvignon",60.0,86
France,"Bordeaux-style Red Blend",10.0,86
US,"Red Blend",18.0,86
US,Chardonnay,20.0,86
France,"Sauvignon Blanc",35.0,86
France,"Bordeaux-style Red Blend",20.0,86
France,"Bordeaux-style Red Blend",19.0,86
US,Merlot,23.0,86
US,Chardonnay,17.0,86
France,"Bordeaux-style Red Blend",11.0,86
US,Syrah,40.0,86
France,Malbec,19.0,88
France,Malbec,30.0,88
US,"Red Blend",18.0,88
Germany,Riesling,18.0,88
Spain,Godello,70.0,88
Germany,Riesling,14.0,88
Germany,Riesling,24.0,88
US,"Cabernet Franc",25.0,88
Italy,Nebbiolo,26.0,88
Germany,"Gewürztraminer",27.0,88
Spain,"Red Blend",19.0,87
France,"Rosé",14.0,87
Spain,Carignan,20.0,87
France,"Rosé",15.0,87
Spain,Syrah,24.0,87
Portugal,"Portuguese Red",8.0,87
US,"Gewürztraminer",10.0,87
US,Chardonnay,10.0,87
US,Chardonnay,15.0,87
France,"White Blend",12.0,87
France,Mauzac,19.0,87
US,Port,39.0,87
US,Chardonnay,30.0,87
Portugal,Syrah,15.0,87
US,"Pinot Noir",16.0,87
US,Malbec,30.0,87
France,"Gros and Petit Manseng",11.0,87
Spain,"Albariño",20.0,87
US,"Pinot Noir",42.0,87
US,Syrah,35.0,87
US,"Petite Sirah",32.0,91
US,"Cabernet Sauvignon",65.0,91
"New Zealand","Pinot Noir",46.0,91
US,"Pinot Noir",48.0,91
US,Syrah,48.0,91
US,"Rosé",22.0,91
France,"Rosé",35.0,91
France,"Rosé",52.0,91
France,"Rosé",22.0,91
US,"Pinot Noir",50.0,91
US,"Red Blend",29.0,91
US,"Cabernet Sauvignon",75.0,91
Austria,"Blaufränkisch",17.0,91
Austria,"Pinot Noir",21.0,91
US,Chardonnay,17.0,91
US,"Pinot Gris",24.0,91
US,"Pinot Noir",65.0,91
US,Zinfandel,60.0,91
Italy,Turbiana,17.0,91
Austria,"Grüner Veltliner",20.0,91
Austria,"Grüner Veltliner",20.0,91
US,Zinfandel,40.0,91
US,Chardonnay,45.0,91
US,Tempranillo,38.0,91
Austria,"St. Laurent",28.0,91
Austria,"Grüner Veltliner",20.0,91
US,Syrah,34.0,91
Italy,Sangiovese,120.0,89
Italy,Sangiovese,28.0,89
France,Chardonnay,43.0,89
Italy,Sangiovese,90.0,89
US,"Cabernet Franc",30.0,89
US,"Pinot Noir",40.0,89
US,Riesling,12.0,89
France,Chardonnay,40.0,89
US,Syrah,14.0,89
US,"Sparkling Blend",29.0,89
Spain,Tempranillo,28.0,89
US,Viognier,18.0,89
US,Malbec,55.0,89
Spain,Tempranillo,25.0,89
Hungary,"Rosé",19.0,89
Spain,"Mencía",24.0,89
US,"Sémillon",21.0,89
US,Malbec,12.0,89
US,Zinfandel,34.0,89
US,Viognier,24.0,89
Spain,"Mencía",21.0,89
US,"Cabernet Sauvignon",45.0,89
Italy,Sangiovese,40.0,89
US,Riesling,22.0,89
Lebanon,"Red Blend",13.0,89
Canada,"Pinot Noir",40.0,89
US,"Bordeaux-style Red Blend",25.0,89
Turkey,"Red Blend",20.0,89
US,"Cabernet Franc",48.0,89
Portugal,"Portuguese Red",15.0,90
US,Syrah,60.0,90
Italy,"Lambrusco di Sorbara",17.0,90
US,"Cabernet Sauvignon",25.0,90
US,Lemberger,15.0,90
US,"Cabernet Sauvignon",53.0,90
US,"Red Blend",19.0,90
US,Syrah,55.0,90
US,"Cabernet Sauvignon",75.0,90
Chile,"Red Blend",49.0,90
US,Zinfandel,48.0,90
US,"Cabernet Sauvignon",15.0,90
US,"Cabernet Sauvignon",24.0,90
US,"Rhône-style White Blend",16.0,90
US,"Cabernet Sauvignon",28.0,90
US,"Cabernet Sauvignon",50.0,90
France,"Gewürztraminer",18.0,90
US,"Cabernet Sauvignon",100.0,90
France,Riesling,17.0,90
Slovenia,"Bordeaux-style Red Blend",46.0,90
Italy,Nebbiolo,51.0,90
Italy,Nebbiolo,20.0,90
Italy,Nebbiolo,68.0,90
France,"Bordeaux-style Red Blend",15.0,90
US,Chardonnay,25.0,90
Italy,Nebbiolo,41.0,90
Italy,Nebbiolo,60.0,90
Slovenia,Teran,23.0,90
Germany,Riesling,10.0,89
US,Chardonnay,45.0,89
Germany,Riesling,16.0,89
Germany,Riesling,31.0,89
Italy,"Red Blend",35.0,89
Italy,"Red Blend",32.0,89
Italy,"Pinot Bianco",19.0,89
Italy,"White Blend",10.0,89
US,"Pinot Noir",30.0,89
US,Grenache,37.0,89
Italy,Turbiana,48.0,89
Italy,Sauvignon,20.0,89
France,"Bordeaux-style Red Blend",55.0,89
France,"Bordeaux-style Red Blend",35.0,89
US,"Pinot Noir",45.0,89
Germany,Riesling,17.0,89
US,"Sparkling Blend",20.0,89
Italy,Sauvignon,18.0,89
France,"Champagne Blend",60.0,89
US,"Pinot Blanc",25.0,89
Italy,"Pinot Grigio",15.0,89
Italy,Garganega,15.0,89
Italy,Turbiana,19.0,89
Germany,Riesling,39.0,89
Germany,Riesling,10.0,89
US,"Pinot Noir",45.0,89
Italy,"Gewürztraminer",29.0,89
US,"Pinot Noir",45.0,89
Italy,"Pinot Grigio",17.0,89
Germany,Riesling,16.0,89
Israel,"Cabernet Sauvignon-Merlot",25.0,89
Italy,Nebbiolo,65.0,89
Portugal,"Portuguese Red",15.0,89
Israel,"Cabernet Sauvignon",25.0,89
Italy,Nebbiolo,45.0,89
Spain,"Hondarrabi Zuri",25.0,89
Spain,Garnacha,16.0,89
Israel,"Cabernet Sauvignon",12.0,89
US,"Red Blend",40.0,89
Italy,Nebbiolo,79.0,89
Italy,Nebbiolo,119.0,89
Italy,Nebbiolo,115.0,89
France,Chardonnay,46.0,89
US,"Pinot Noir",14.0,89
Spain,"Mencía",22.0,89
Italy,Nebbiolo,30.0,89
Germany,Riesling,20.0,89
Italy,Nebbiolo,45.0,89
Italy,Nebbiolo,50.0,89
Italy,Nebbiolo,55.0,89
Spain,Godello,24.0,89
Spain,Garnacha,30.0,89
Italy,Nebbiolo,88.0,89
Italy,Nebbiolo,50.0,89
Italy,Dolcetto,15.0,89
Germany,Riesling,20.0,89
Italy,Nebbiolo,115.0,89
France,"Pinot Noir",55.0,89
France,Chardonnay,117.0,89
France,"Pinot Noir",30.0,89
France,"Pinot Noir",70.0,89
Spain,Tempranillo,20.0,89
Chile,"Red Blend",25.0,89
US,Chardonnay,25.0,89
France,Chardonnay,90.0,89
US,"Sauvignon Blanc",28.0,89
US,Cinsault,39.0,89
US,Chardonnay,25.0,89
US,"Cabernet Sauvignon",26.0,89
Australia,Shiraz,16.0,89
Italy,Carricante,21.0,89
US,"Cabernet Sauvignon",60.0,89
US,"Rhône-style Red Blend",42.0,89
Greece,Assyrtico,20.0,89
US,Teroldego,35.0,89
US,"Pinot Blanc",22.0,89
France,"Rosé",13.0,89
Italy,Fiano,45.0,89
US,Chardonnay,28.0,89
US,"Cabernet Franc",39.0,89
US,"Cabernet Sauvignon",42.0,89
US,Chardonnay,36.0,89
Chile,"Carmenère",235.0,89
Chile,Chardonnay,95.0,89
US,"Rosé",14.0,89
US,Viognier,24.0,87
Spain,Tempranillo,8.0,87
US,"Pinot Noir",35.0,87
US,Chardonnay,20.0,87
France,"Pinot Noir",30.0,87
Argentina,"Cabernet Sauvignon",17.0,87
Italy,Nebbiolo,60.0,87
US,"Cabernet Franc",35.0,87
Argentina,Malbec,14.0,87
Portugal,"Portuguese Red",8.0,87
France,"Bordeaux-style Red Blend",19.0,87
France,"Bordeaux-style White Blend",17.0,87
France,"Bordeaux-style Red Blend",17.0,87
France,"Bordeaux-style Red Blend",20.0,87
Argentina,"Cabernet Sauvignon",19.0,87
US,"Rosé",20.0,87
US,"Sauvignon Blanc",24.0,87
Spain,Tempranillo,10.0,87
US,Riesling,25.0,87
Spain,"Tempranillo Blend",15.0,87
Serbia,Tamjanika,22.0,87
Romania,Merlot,7.0,87
Spain,"Rosé",13.0,87
France,"Sauvignon Blanc",22.0,87
US,"Petite Sirah",25.0,87
US,"Pinot Noir",21.0,87
France,"Bordeaux-style White Blend",50.0,94
France,"Gewürztraminer",44.0,94
France,"Pinot Gris",37.0,94
US,"Pinot Noir",50.0,94
US,"Pinot Noir",50.0,94
Italy,"Red Blend",23.0,94
US,"Pinot Noir",52.0,94
US,"Pinot Noir",75.0,94
France,Riesling,45.0,94
US,"Pinot Noir",65.0,94
US,"Red Blend",50.0,94
US,"Pinot Noir",63.0,94
France,"Bordeaux-style Red Blend",150.0,94
US,Chardonnay,68.0,94
US,"Pinot Noir",66.0,94
US,"Pinot Noir",40.0,94
US,Chardonnay,48.0,94
France,"Bordeaux-style White Blend",50.0,94
France,"Bordeaux-style Red Blend",130.0,94
France,Riesling,53.0,94
France,Riesling,33.0,94
US,"Pinot Noir",90.0,94
France,"Bordeaux-style Red Blend",35.0,94
France,"Bordeaux-style Red Blend",91.0,94
Australia,Grenache,90.0,94
France,"Gewürztraminer",48.0,94
France,"Pinot Noir",55.0,94
France,Riesling,54.0,94
France,"Pinot Noir",28.0,89
France,"Rosé",11.0,89
Italy,Sangiovese,28.0,89
US,"Cabernet Sauvignon",45.0,89
Italy,Sangiovese,40.0,89
US,Riesling,22.0,89
Lebanon,"Red Blend",13.0,89
Canada,"Pinot Noir",40.0,89
US,"Bordeaux-style Red Blend",25.0,89
Turkey,"Red Blend",20.0,89
Italy,Sangiovese,25.0,89
Italy,"Red Blend",26.0,89
US,"Cabernet Franc",48.0,89
US,Riesling,20.0,89
Turkey,"Boğazkere",21.0,89
Turkey,"Red Blend",23.0,89
Hungary,Kadarka,28.0,89
US,"Sémillon",21.0,89
US,Malbec,12.0,89
US,Zinfandel,34.0,89
US,Viognier,24.0,89
Spain,"Mencía",21.0,89
Spain,"Tempranillo Blend",50.0,89
US,Syrah,24.0,89
US,Tempranillo,26.0,89
Turkey,Narince,25.0,89
US,"Cabernet Sauvignon",38.0,89
US,"Cabernet Sauvignon",60.0,86
France,"Bordeaux-style Red Blend",10.0,86
US,Chardonnay,25.0,86
US,"Cabernet Sauvignon",15.0,86
US,Chardonnay,17.0,86
US,"Red Blend",18.0,86
US,"Pinot Grigio",17.0,86
US,"Red Blend",11.0,86
US,"Cabernet Sauvignon",59.0,86
US,"Red Blend",30.0,86
US,Malbec,30.0,85
US,"Cabernet Sauvignon",11.0,85
France,"Bordeaux-style Red Blend",30.0,85
France,"Bordeaux-style Red Blend",30.0,85
France,"Bordeaux-style Red Blend",17.0,85
France,"Bordeaux-style Red Blend",20.0,85
US,Chardonnay,32.0,85
US,Riesling,20.0,85
France,"Bordeaux-style Red Blend",7.0,85
US,"Pinot Gris",28.0,85
US,"White Blend",18.0,85
US,Chardonnay,28.0,85
US,"Cabernet Sauvignon-Syrah",30.0,85
US,"Red Blend",22.0,85
US,Viognier,20.0,85
France,"Bordeaux-style Red Blend",12.0,85
US,"Red Blend",16.0,85
US,Malbec,36.0,85
Italy,Sangiovese,40.0,85
France,"Gros and Petit Manseng",11.0,87
Spain,"Albariño",20.0,87
Portugal,"Portuguese Red",8.0,87
Portugal,Syrah,15.0,87
US,"Pinot Noir",16.0,87
US,"Pinot Noir",42.0,87
US,Malbec,30.0,87
US,"Pinot Gris",15.0,87
Chile,Syrah,14.0,87
Portugal,"Portuguese Red",13.0,87
Portugal,"Portuguese Red",17.0,87
Chile,"Sauvignon Blanc",20.0,87
US,Riesling,23.0,87
US,"Cabernet Sauvignon",17.0,87
US,Syrah,35.0,87
US,"Cabernet Sauvignon",32.0,87
France,Malbec-Merlot,16.0,87
France,"Bordeaux-style White Blend",15.0,87
Portugal,Arinto,12.0,87
Portugal,"Portuguese White",15.0,87
US,Chardonnay,17.0,87
US,"Cabernet Sauvignon",35.0,87
US,Chardonnay,10.0,87
Chile,"Pinot Noir",24.0,87
Italy,Frappato,13.0,87
Spain,Tempranillo,14.0,87
France,"Rhône-style Red Blend",12.0,87
Greece,"Red Blend",25.0,87
Spain,"Tempranillo Blend",10.0,87
France,Tannat-Merlot,10.0,87
US,"Rhône-style White Blend",25.0,91
Austria,"White Blend",18.0,91
Spain,Trepat,38.0,91
France,"Rosé",27.0,91
US,"Bordeaux-style Red Blend",45.0,91
France,Tannat-Cabernet,15.0,91
France,"Bordeaux-style Red Blend",43.0,91
France,"Rosé",20.0,91
US,Zinfandel,20.0,91
Spain,"Sparkling Blend",38.0,91
Argentina,Malbec,30.0,91
Spain,Tempranillo,28.0,91
Argentina,"Malbec-Petit Verdot",49.0,91
US,"Cabernet Sauvignon",50.0,91
US,"Pinot Noir",35.0,91
France,"Rosé",24.0,91
France,"Rosé",35.0,91
France,"Rosé",40.0,91
France,"Rosé",20.0,91
France,"Rosé",19.0,91
US,"Cabernet Sauvignon",80.0,91
France,"Gros Manseng",20.0,91
US,"Rhône-style Red Blend",25.0,91
Austria,"Grüner Veltliner",20.0,91
Austria,Zweigelt,21.0,91
US,"Pinot Noir",50.0,91
US,Chardonnay,23.0,91
Austria,Zweigelt,16.0,91
Austria,"Gelber Muskateller",24.0,91
Italy,Veltliner,28.0,89
Italy,"Gewürztraminer",19.0,89
US,"Pinot Noir",50.0,89
France,Gamay,24.0,89
US,"Rosé",21.0,89
Italy,"Gewürztraminer",27.0,89
Germany,Riesling,29.0,89
US,"Pinot Noir",45.0,89
Italy,"Gewürztraminer",29.0,89
US,"Pinot Noir",45.0,89
Italy,"Pinot Grigio",17.0,89
France,Malbec,35.0,89
France,"Bordeaux-style Red Blend",19.0,89
France,"Bordeaux-style Red Blend",20.0,89
US,"Pinot Noir",44.0,89
France,Chardonnay,26.0,89
France,"Pinot Noir",32.0,89
France,Chardonnay,31.0,89
Chile,"Red Blend",28.0,89
Chile,"Sauvignon Blanc",22.0,89
US,Chardonnay,40.0,89
US,"Pinot Noir",32.0,89
US,Malbec,55.0,89
Italy,Turbiana,30.0,89
Italy,Turbiana,31.0,89
Italy,"White Blend",16.0,89
France,"Pinot Noir",70.0,89
US,Chardonnay,25.0,89
France,Chardonnay,90.0,89
Greece,Assyrtico,20.0,89
France,"Pinot Blanc",17.0,89
Italy,Rosato,20.0,89
US,Barbera,30.0,89
US,Zinfandel,27.0,89
Germany,Riesling,20.0,89
US,"Red Blend",27.0,89
US,G-S-M,40.0,89
Australia,"Sparkling Blend",13.0,89
US,Barbera,16.0,89
Italy,"Red Blend",34.0,89
Chile,"Sauvignon Blanc",24.0,89
Moldova,Traminer,15.0,89
US,"Alicante Bouschet",27.0,89
Italy,Greco,27.0,89
Chile,Riesling,22.0,89
Chile,"Sauvignon Blanc",17.0,89
US,"Cabernet Sauvignon",30.0,89
US,Barbera,25.0,89
Italy,Greco,25.0,89
Italy,Fiano,60.0,89
US,Shiraz,42.0,89
US,Chardonnay,32.0,89
US,"Pinot Noir",59.0,89
Germany,Riesling,20.0,89
US,"Cabernet Sauvignon",40.0,89
India,"Chenin Blanc",10.0,90
US,"Cabernet Sauvignon-Merlot",30.0,90
Italy,Nebbiolo,22.0,90
US,Chardonnay,34.0,90
France,Riesling,22.0,90
US,"Bordeaux-style Red Blend",95.0,90
Italy,Lambrusco,21.0,90
US,"Cabernet Sauvignon",85.0,90
France,"Bordeaux-style Red Blend",45.0,90
France,"Bordeaux-style Red Blend",22.0,90
US,"Cabernet Sauvignon",56.0,90
Portugal,"Portuguese Red",18.0,90
US,Syrah,25.0,90
US,"Bordeaux-style Red Blend",19.0,90
France,Riesling,26.0,90
US,"Cabernet Sauvignon",45.0,90
US,Syrah,35.0,90
France,"Bordeaux-style Red Blend",65.0,90
France,"Bordeaux-style Red Blend",40.0,90
US,Syrah,32.0,90
US,"Cabernet Franc",26.0,90
US,"Cabernet Sauvignon",90.0,90
US,"Champagne Blend",37.0,90
US,"Mourvèdre",25.0,90
US,Chardonnay,25.0,90
France,"Pinot Gris",27.0,90
Canada,Riesling,15.0,90
Portugal,"Portuguese Red",10.0,90
US,Chardonnay,39.0,90
Israel,"Cabernet Sauvignon",40.0,89
Portugal,"Portuguese White",18.0,89
Italy,Nebbiolo,60.0,89
Italy,Nebbiolo,46.0,89
US,"Pinot Noir",18.0,89
US,"Cabernet Sauvignon",25.0,89
US,Syrah,45.0,89
Germany,Riesling,22.0,89
Israel,"Red Blend",45.0,89
US,Chardonnay,35.0,89
Argentina,"Cabernet Sauvignon",20.0,89
Argentina,Malbec,15.0,89
Italy,Nebbiolo,80.0,89
Italy,Nebbiolo,65.0,89
US,"Pinot Noir",36.0,89
Italy,Nebbiolo,59.0,89
US,Syrah,27.0,89
Germany,Riesling,21.0,89
Germany,"Pinot Noir",13.0,89
Spain,"Hondarrabi Zuri",25.0,89
US,Syrah,45.0,89
Spain,"Tempranillo Blend",17.0,89
US,"Bordeaux-style Red Blend",56.0,89
Italy,Barbera,20.0,89
US,Chardonnay,40.0,89
Spain,"Red Blend",27.0,89
France,Melon,14.0,89
US,"Sparkling Blend",35.0,87
France,"Sauvignon Blanc",17.0,87
France,"Pinot Noir",25.0,87
Argentina,"Cabernet Sauvignon",23.0,87
US,"Rosé",20.0,87
France,Melon,14.0,87
Italy,Nebbiolo,85.0,87
Italy,Nebbiolo,48.0,87
US,Merlot,22.0,87
US,"Pinot Gris",22.0,87
US,"Sauvignon Blanc",24.0,87
Italy,Nebbiolo,60.0,87
Italy,Nebbiolo,69.0,87
US,"Pinot Noir",35.0,87
Italy,Nebbiolo,65.0,87
US,Chardonnay,16.0,87
US,"Sauvignon Blanc",15.0,87
US,Verdelho,18.0,87
Italy,Nebbiolo,44.0,87
Italy,Arneis,15.0,87
US,Zinfandel,18.0,87
US,"Petite Sirah",40.0,87
Spain,Tempranillo,15.0,86
Spain,Tempranillo,10.0,86
US,Merlot,30.0,86
France,"Sauvignon Blanc",20.0,86
Argentina,"Torrontés",12.0,86
US,"Pinot Noir",105.0,94
US,"Pinot Noir",60.0,94
France,Riesling,45.0,94
France,Riesling,22.0,94
Australia,"Red Blend",65.0,94
Australia,"Cabernet Sauvignon-Shiraz",55.0,94
France,"Bordeaux-style Red Blend",45.0,94
France,"Gewürztraminer",72.0,94
France,"Gewürztraminer",64.0,94
US,"Red Blend",50.0,94
US,"Pinot Noir",50.0,94
US,"Pinot Noir",50.0,94
US,"Pinot Noir",63.0,94
Italy,Sangiovese,80.0,94
US,"Pinot Noir",54.0,94
US,"Pinot Noir",45.0,94
France,"Alsace white blend",34.0,94
Italy,Sangiovese,65.0,94
France,"Bordeaux-style Red Blend",120.0,94
US,"Pinot Noir",65.0,94
US,"Pinot Noir",68.0,94
US,"Pinot Noir",60.0,94
US,Chardonnay,36.0,94
US,"Pinot Noir",98.0,94
US,"Pinot Noir",90.0,94
US,Chardonnay,72.0,94
US,"Cabernet Sauvignon",155.0,94
Spain,"Red Blend",50.0,94
Australia,Shiraz,50.0,94
US,"Pinot Noir",60.0,93
Italy,"Red Blend",25.0,89
Italy,"Red Blend",60.0,89
Spain,"White Blend",55.0,89
US,Tempranillo,29.0,89
France,Roussanne,19.0,88
Spain,"Tempranillo Blend",27.0,88
Italy,"Red Blend",15.0,88
Italy,Sangiovese,36.0,88
Italy,Sangiovese,25.0,88
Italy,"Red Blend",25.0,88
US,"Pinot Noir",20.0,88
US,"Pinot Noir",22.0,88
US,Chardonnay,11.0,88
Spain,Tempranillo,23.0,88
US,Syrah,32.0,88
France,"Sauvignon Blanc",40.0,88
US,"Rosé",20.0,88
France,"Sauvignon Blanc",19.0,88
France,Chardonnay,37.0,88
France,"Sauvignon Blanc",24.0,88
France,"Sauvignon Blanc",26.0,88
France,"Sauvignon Blanc",19.0,88
France,Chardonnay,25.0,88
US,Riesling,15.0,88
France,"Sauvignon Blanc",26.0,88
US,Chardonnay,28.0,88
France,"Sauvignon Blanc",18.0,88
France,"Sauvignon Blanc",22.0,88
France,"Sauvignon Blanc",25.0,88
US,"Rhône-style Red Blend",25.0,91
Austria,"Grüner Veltliner",20.0,91
Austria,Zweigelt,21.0,91
US,"Pinot Noir",50.0,91
US,Chardonnay,23.0,91
Austria,Zweigelt,16.0,91
Austria,"Gelber Muskateller",24.0,91
Italy,Turbiana,25.0,91
US,"Bordeaux-style Red Blend",65.0,91
US,"Rosé",22.0,91
US,Syrah,33.0,91
Austria,"Grüner Veltliner",23.0,91
Austria,Riesling,23.0,91
Italy,Fiano,28.0,91
US,"Pinot Noir",70.0,91
Austria,"St. Laurent",14.0,91
US,"Cabernet Sauvignon",150.0,91
US,"Petit Verdot",65.0,91
"New Zealand","Sauvignon Blanc",20.0,91
Argentina,Malbec,45.0,91
Spain,"Sparkling Blend",46.0,91
France,"Rosé",24.0,91
France,"Rosé",20.0,91
US,"Pinot Noir",48.0,91
US,Syrah,43.0,91
US,"Pinot Noir",52.0,91
US,"Bordeaux-style Red Blend",60.0,91
US,"Pinot Noir",28.0,91
Austria,"Grüner Veltliner",23.0,91
US,"Pinot Gris",22.0,85
US,"Tocai Friulano",25.0,85
Spain,Verdejo,20.0,85
Spain,"Red Blend",18.0,85
Argentina,Syrah,15.0,85
Spain,"Tempranillo Blend",16.0,85
Italy,Sangiovese,120.0,85
US,Syrah,35.0,85
US,"Cabernet Sauvignon",20.0,85
US,Syrah,17.0,85
US,"Pinot Noir",22.0,85
US,Merlot,28.0,85
US,"Cabernet Sauvignon",15.0,85
US,Syrah,8.0,85
US,Merlot,12.0,85
Argentina,"Pinot Grigio",14.0,85
Spain,Monastrell,17.0,85
US,Chardonnay,16.0,85
US,"White Blend",30.0,85
France,"Bordeaux-style Red Blend",30.0,85
Argentina,"Malbec-Cabernet Sauvignon",22.0,85
US,"Pinot Noir",43.0,85
France,"Bordeaux-style Red Blend",15.0,85
US,"Petit Verdot",45.0,85
US,"Gewürztraminer",22.0,85
US,Merlot,25.0,85
France,"Bordeaux-style Red Blend",12.0,85
Argentina,"Cabernet Sauvignon",13.0,85
US,"Cabernet Sauvignon",20.0,85
France,"Bordeaux-style Red Blend",25.0,85
US,"Pinot Gris",18.0,87
France,"Red Blend",16.0,87
Spain,Verdejo,12.0,87
US,"Red Blend",50.0,87
US,"Pinot Noir",30.0,87
US,Chardonnay,18.0,87
US,"Rosé",20.0,87
Italy,"Red Blend",17.0,87
France,"Fer Servadou",16.0,87
France,"Chenin Blanc-Chardonnay",13.0,87
US,"Pinot Noir",24.0,87
Italy,"Red Blend",30.0,87
US,"Red Blend",48.0,87
Italy,Syrah,70.0,87
US,"Pinot Noir",32.0,87
US,Chardonnay,11.0,87
Italy,"Red Blend",25.0,87
Italy,"Red Blend",28.0,87
Italy,"Red Blend",40.0,87
Italy,Sangiovese,15.0,87
US,"Red Blend",22.0,87
Spain,Rosado,12.0,87
US,Chardonnay,30.0,87
US,"Pinot Noir",17.0,87
Chile,"Sauvignon Blanc",10.0,87
Chile,"Cabernet Sauvignon",25.0,87
Germany,Muskateller,26.0,87
France,"Rhône-style Red Blend",13.0,87
France,"Rhône-style White Blend",16.0,87
Germany,Riesling,17.0,87
US,Zinfandel,30.0,89
US,Viognier,24.0,89
US,Viognier,36.0,89
US,"Cabernet Sauvignon",40.0,89
France,"Champagne Blend",32.0,89
US,"Pinot Noir",45.0,89
Israel,"Bordeaux-style Red Blend",28.0,89
Israel,"Bordeaux-style Red Blend",40.0,89
Argentina,Malbec,100.0,89
US,"Pinot Noir",36.0,89
Italy,Nebbiolo,59.0,89
US,Syrah,27.0,89
Germany,Riesling,21.0,89
Germany,"Pinot Noir",13.0,89
Spain,"Hondarrabi Zuri",25.0,89
US,Syrah,45.0,89
Spain,"Tempranillo Blend",17.0,89
US,"Bordeaux-style Red Blend",56.0,89
Italy,Barbera,20.0,89
US,Chardonnay,40.0,89
Spain,"Red Blend",27.0,89
France,"Chenin Blanc",20.0,89
Italy,Barbera,30.0,89
US,"Cabernet Sauvignon",50.0,89
Italy,Nebbiolo,50.0,89
Germany,Riesling,28.0,89
US,Sangiovese,45.0,89
US,Grenache,35.0,89
Germany,Riesling,29.0,89
Germany,Riesling,68.0,89
US,"Pinot Noir",35.0,89
Italy,"Pinot Bianco",25.0,89
Italy,Turbiana,19.0,89
Italy,Turbiana,18.0,89
Germany,Riesling,40.0,89
US,"Pinot Gris",16.0,89
France,"Champagne Blend",82.0,89
US,"Pinot Noir",45.0,89
US,"Pinot Noir",44.0,89
France,"Pinot Noir",62.0,89
Italy,Riesling,21.0,89
US,Cinsault,24.0,89
US,"Pinot Noir",58.0,89
Portugal,"Portuguese Red",12.0,89
US,Syrah,30.0,89
Italy,"Pinot Grigio",15.0,89
Italy,"Pinot Grigio",22.0,89
Italy,"Red Blend",70.0,89
Chile,"Petit Verdot",40.0,89
Germany,"Spätburgunder",110.0,89
Germany,Riesling,13.0,89
Germany,Riesling,11.0,89
France,"Pinot Noir",100.0,89
France,"Pinot Noir",31.0,89
US,"Pinot Noir",38.0,89
US,Chardonnay,38.0,89
Italy,Carricante,36.0,89
France,"Pinot Blanc",26.0,89
France,"Pinot Blanc",27.0,89
Italy,Carricante,28.0,89
US,Chardonnay,47.0,89
US,"Pinot Noir",80.0,89
France,Chardonnay,36.0,89
US,"Rhône-style Red Blend",54.0,89
